0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,10.39,10.55,11.46,7.79,2.9,-0.31,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,10.43,10.55,11.46,7.79,2.9,-0.35,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,10.47,10.55,11.46,7.79,2.9,-0.39,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,10.51,10.55,11.46,7.79,2.9,-0.43,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,10.55,10.55,11.46,7.79,2.9,-0.47,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,10.59,10.55,11.46,7.79,2.9,-0.51,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,10.63,10.55,11.46,7.79,2.9,-0.55,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,10.67,10.55,11.46,7.79,2.9,-0.59,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,10.71,10.55,11.46,7.79,2.9,-0.63,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,10.75,10.55,11.46,7.79,2.9,-0.67,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,10.79,10.55,11.46,7.79,2.9,-0.71,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,10.83,10.55,11.46,7.79,2.9,-0.75,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,10.87,10.55,11.46,7.79,2.9,-0.79,-9.93,-7.79,-30.42
