-3.33	21.693	-30.015	-8.3217	-3.33	2.22	-12.776	31.953	19.178	-3.33	-7.18	6.65	3.21	5.96	8.1	0.76	-3.28	-3.21	-3.21	-32.56
-3.24	21.693	-30.015	-8.3217	-3.24	2.16	-12.776	31.953	19.178	-3.24	-7.18	6.69	3.21	5.96	8.1	0.76	-3.32	-3.21	-3.21	-32.56
-3.15	21.693	-30.015	-8.3217	-3.15	2.1	-12.776	31.953	19.178	-3.15	-7.18	6.73	3.21	5.96	8.1	0.76	-3.36	-3.21	-3.21	-32.56
-3.06	21.693	-30.015	-8.3217	-3.06	2.04	-12.776	31.953	19.178	-3.06	-7.18	6.77	3.21	5.96	8.1	0.76	-3.4	-3.21	-3.21	-32.56
-2.97	21.693	-30.015	-8.3217	-2.97	1.98	-12.776	31.953	19.178	-2.97	-7.18	6.81	3.21	5.96	8.1	0.76	-3.44	-3.21	-3.21	-32.56
-2.88	21.693	-30.015	-8.3217	-2.88	1.92	-12.776	31.953	19.178	-2.88	-7.18	6.85	3.21	5.96	8.1	0.76	-3.48	-3.21	-3.21	-32.56
-2.79	21.693	-30.015	-8.3217	-2.79	1.86	-12.776	31.953	19.178	-2.79	-7.18	6.89	3.21	5.96	8.1	0.76	-3.52	-3.21	-3.21	-32.56
-2.7	21.693	-30.015	-8.3217	-2.7	1.8	-12.776	31.953	19.178	-2.7	-7.18	6.93	3.21	5.96	8.1	0.76	-3.56	-3.21	-3.21	-32.56
-2.61	21.693	-30.015	-8.3217	-2.61	1.74	-12.776	31.953	19.178	-2.61	-7.18	6.97	3.21	5.96	8.1	0.76	-3.6	-3.21	-3.21	-32.56
-2.52	21.693	-30.015	-8.3217	-2.52	1.68	-12.776	31.953	19.178	-2.52	-7.18	7.01	3.21	5.96	8.1	0.76	-3.64	-3.21	-3.21	-32.56
-2.43	21.693	-30.015	-8.3217	-2.43	1.62	-12.776	31.953	19.178	-2.43	-7.18	7.05	3.21	5.96	8.1	0.76	-3.68	-3.21	-3.21	-32.56
-2.34	21.693	-30.015	-8.3217	-2.34	1.56	-12.776	31.953	19.178	-2.34	-7.18	7.09	3.21	5.96	8.1	0.76	-3.72	-3.21	-3.21	-32.56
-2.25	21.693	-30.015	-8.3217	-2.25	1.5	-12.776	31.953	19.178	-2.25	-7.18	7.13	3.21	5.96	8.1	0.76	-3.76	-3.21	-3.21	-32.56
-2.16	21.693	-30.015	-8.3217	-2.16	1.44	-12.776	31.953	19.178	-2.16	-7.18	7.17	3.21	5.96	8.1	0.76	-3.8	-3.21	-3.21	-32.56
-2.07	21.693	-30.015	-8.3217	-2.07	1.38	-12.776	31.953	19.178	-2.07	-7.18	7.21	3.21	5.96	8.1	0.76	-3.84	-3.21	-3.21	-32.56
-1.98	21.693	-30.015	-8.3217	-1.98	1.32	-12.776	31.953	19.178	-1.98	-7.18	7.25	3.21	5.96	8.1	0.76	-3.88	-3.21	-3.21	-32.56
-1.89	21.693	-30.015	-8.3217	-1.89	1.26	-12.776	31.953	19.178	-1.89	-7.18	7.29	3.21	5.96	8.1	0.76	-3.92	-3.21	-3.21	-32.56
-1.8	21.693	-30.015	-8.3217	-1.8	1.2	-12.776	31.953	19.178	-1.8	-7.18	7.33	3.21	5.96	8.1	0.76	-3.96	-3.21	-3.21	-32.56
-1.71	21.693	-30.015	-8.3217	-1.71	1.14	-12.776	31.953	19.178	-1.71	-7.18	7.37	3.21	5.96	8.1	0.76	-4	-3.21	-3.21	-32.56
-1.62	21.693	-30.015	-8.3217	-1.62	1.08	-12.776	31.953	19.178	-1.62	-7.18	7.41	3.21	5.96	8.1	0.76	-4.04	-3.21	-3.21	-32.56
